352,160,13610,1,12,0:0:0:0:
256,192,13810,1,0,0:0:0:0:
256,192,14010,1,12,0:0:0:0:
256,192,14410,5,0,0:0:0:0:
256,192,14710,1,8,0:0:0:0:
256,192,15010,1,0,0:0:0:0:
256,192,16010,1,8,0:0:0:0:
256,192,16310,1,8,0:0:0:0:
256,192,16610,1,8,0:0:0:0:
256,192,17610,1,0,0:0:0:0:
256,192,17910,1,8,0:0:0:0:
256,192,18210,1,0,0:0:0:0:
256,192,19210,1,0,0:0:0:0:
288,192,19510,1,0,0:0:0:0:
288,192,19810,1,0,0:0:0:0:
288,192,20010,1,8,0:0:0:0:
288,192,20410,1,0,0:0:0:0:
256,192,20810,1,8,0:0:0:0:
256,192,21010,1,0,0:0:0:0:
256,192,21110,1,8,0:0:0:0:
288,192,21210,1,0,0:0:0:0:
288,192,21410,1,0,0:0:0:0:
288,192,21610,1,8,0:0:0:0:
288,192,22010,1,8,0:0:0:0:
288,160,22076,1,8,0:0:0:0:
320,160,22143,1,0,0:0:0:0:
320,160,22210,1,8,0:0:0:0:
320,160,22276,1,0,0:0:0:0:
320,160,22343,1,0,0:0:0:0:
320,160,22410,1,8,0:0:0:0:
320,128,22476,1,0,0:0:0:0:
320,128,22543,1,0,0:0:0:0:
320,128,22610,1,8,0:0:0:0:
320,128,22710,1,0,0:0:0:0:
320,128,22810,1,8,0:0:0:0:
320,128,23010,1,8,0:0:0:0:
320,128,23210,1,0,0:0:0:0:
288,160,23610,1,0,0:0:0:0:
288,160,23810,1,0,0:0:0:0:
288,128,24010,1,8,0:0:0:0:
288,160,24310,1,0,0:0:0:0:
256,192,24410,1,8,0:0:0:0:
288,160,24610,1,0,0:0:0:0:
288,160,24810,1,8,0:0:0:0:
256,192,25210,1,8,0:0:0:0:
256,192,25276,1,8,0:0:0:0:
256,192,25343,1,8,0:0:0:0:
256,192,25410,1,0,0:0:0:0:
256,192,25476,1,0,0:0:0:0:
256,192,25543,1,0,0:0:0:0:
288,192,25610,1,8,0:0:0:0:
288,192,25676,1,8,0:0:0:0:
288,192,25743,1,8,0:0:0:0:
288,192,25810,1,0,0:0:0:0:
288,192,26010,1,8,0:0:0:0:
288,192,26210,1,8,0:0:0:0:
288,192,26410,1,0,0:0:0:0:
256,160,26610,1,0,0:0:0:0:
256,160,26810,1,8,0:0:0:0:
288,160,27210,1,12,0:0:0:0:
256,160,27410,1,0,0:0:0:0:
256,160,27510,1,0,0:0:0:0:
256,160,27610,1,8,0:0:0:0:
288,160,27676,1,8,0:0:0:0:
288,128,27743,1,0,0:0:0:0:
288,160,27810,1,0,0:0:0:0:
288,160,27876,1,0,0:0:0:0:
288,128,27943,1,0,0:0:0:0:
288,128,28010,1,8,0:0:0:0:
288,128,28210,1,0,0:0:0:0:
288,128,28310,1,8,0:0:0:0:
288,160,28510,1,0,0:0:0:0:
320,128,28610,1,8,0:0:0:0:
256,128,28710,1,8,0:0:0:0:
256,128,28810,1,0,0:0:0:0:
256,128,29010,1,8,0:0:0:0:
256,128,29110,1,8,0:0:0:0:
256,128,29210,1,0,0:0:0:0:
320,128,29276,1,8,0:0:0:0:
320,128,29343,1,8,0:0:0:0:
320,128,29410,1,0,0:0:0:0:
320,128,29476,1,8,0:0:0:0:
320,128,29543,1,8,0:0:0:0:
320,128,29610,1,0,0:0:0:0:
288,128,29810,1,8,0:0:0:0:
288,128,29910,1,8,0:0:0:0:
288,128,30010,1,0,0:0:0:0:
256,128,30110,1,8,0:0:0:0:
256,128,30210,1,0,0:0:0:0:
288,128,30310,1,0,0:0:0:0:
224,160,30410,1,8,0:0:0:0:
224,160,30610,1,0,0:0:0:0:
224,160,30710,1,0,0:0:0:0:
288,128,30810,1,8,0:0:0:0:
256,128,30876,1,0,0:0:0:0:
256,128,30943,1,8,0:0:0:0:
256,128,31010,1,8,0:0:0:0:
288,128,31076,1,0,0:0:0:0:
256,128,31143,1,0,0:0:0:0:
256,128,31210,1,8,0:0:0:0:
224,128,31410,1,0,0:0:0:0:
224,128,31510,1,8,0:0:0:0:
224,128,31710,1,0,0:0:0:0:
224,128,31810,1,8,0:0:0:0:
288,128,31910,1,8,0:0:0:0:
256,128,32010,1,8,0:0:0:0:
256,128,32210,1,0,0:0:0:0:
256,128,32410,1,8,0:0:0:0:
256,128,32476,1,8,0:0:0:0:
256,160,32543,1,8,0:0:0:0:
256,160,32610,1,0,0:0:0:0:
224,192,32676,1,0,0:0:0:0:
224,192,32743,1,0,0:0:0:0:
224,160,32810,1,8,0:0:0:0:
256,192,33010,1,0,0:0:0:0:
256,192,33210,1,0,0:0:0:0:
256,192,33410,1,0,0:0:0:0:
256,192,33610,1,8,0:0:0:0:
288,160,33810,1,0,0:0:0:0:
288,160,33910,1,8,0:0:0:0:
288,160,34010,1,0,0:0:0:0:
288,160,34076,1,0,0:0:0:0:
288,160,34143,1,0,0:0:0:0:
288,192,34210,1,8,0:0:0:0:
288,192,34276,1,0,0:0:0:0:
288,192,34343,1,0,0:0:0:0:
288,192,34410,1,8,0:0:0:0:
288,192,34610,1,0,0:0:0:0:
288,192,34710,1,8,0:0:0:0:
320,128,34810,1,8,0:0:0:0:
288,160,34910,1,0,0:0:0:0:
288,160,35010,1,8,0:0:0:0:
288,160,35110,1,8,0:0:0:0:
288,160,35210,1,0,0:0:0:0:
288,160,35410,1,8,0:0:0:0:
288,160,35510,1,0,0:0:0:0:
288,192,35610,1,8,0:0:0:0:
288,160,35676,1,8,0:0:0:0:
256,192,35743,1,8,0:0:0:0:
256,192,35810,1,0,0:0:0:0:
256,192,35876,1,8,0:0:0:0:
256,192,35943,1,8,0:0:0:0:
256,192,36010,1,0,0:0:0:0:
288,160,36210,1,8,0:0:0:0:
320,160,36310,1,0,0:0:0:0:
320,160,36410,1,0,0:0:0:0:
320,160,36510,1,8,0:0:0:0:
320,160,36610,1,0,0:0:0:0:
320,160,36710,1,0,0:0:0:0:
320,160,36810,1,8,0:0:0:0:
320,160,37010,1,0,0:0:0:0:
320,160,37210,1,8,0:0:0:0:
288,160,37276,1,8,0:0:0:0:
288,160,37343,1,0,0:0:0:0:
288,160,37410,1,0,0:0:0:0:
288,160,37476,1,8,0:0:0:0:
288,160,37543,1,8,0:0:0:0:
288,160,37610,1,0,0:0:0:0:
288,160,37810,1,0,0:0:0:0:
320,128,37910,1,0,0:0:0:0:
288,160,38010,1,8,0:0:0:0:
288,160,38110,1,0,0:0:0:0:
288,160,38210,1,8,0:0:0:0:
288,160,38310,1,8,0:0:0:0:
288,160,38410,1,0,0:0:0:0:
288,160,38610,1,0,0:0:0:0:
288,160,38810,1,8,0:0:0:0:
320,128,38876,1,8,0:0:0:0:
320,128,38943,1,8,0:0:0:0:
320,128,39010,1,8,0:0:0:0:
320,128,39076,1,8,0:0:0:0:
320,128,39143,1,8,0:0:0:0:
320,128,39210,1,0,0:0:0:0:
288,128,39410,1,0,0:0:0:0:
256,160,39610,1,12,0:0:0:0:
320,160,39810,1,0,0:0:0:0:
288,160,40010,1,8,0:0:0:0:
288,160,41610,1,0,0:0:0:0:
256,192,42710,1,8,0:0:0:0:
256,192,43010,1,0,0:0:0:0:
256,192,43210,1,8,0:0:0:0:
224,224,44410,1,0,0:0:0:0:
224,224,44810,1,8,0:0:0:0:
256,192,45010,1,8,0:0:0:0:
256,192,45210,1,0,0:0:0:0:
256,192,45410,1,0,0:0:0:0:
256,192,45610,1,8,0:0:0:0:
256,192,45810,1,8,0:0:0:0:
256,192,46010,1,8,0:0:0:0:
256,192,46210,1,8,0:0:0:0:
256,160,46410,1,0,0:0:0:0:
256,160,46710,1,8,0:0:0:0:
256,160,47010,1,0,0:0:0:0:
256,192,47610,1,8,0:0:0:0:
256,192,48011,5,0,0:0:0:0:
256,192,48110,1,8,0:0:0:0:
256,192,48210,1,8,0:0:0:0:
256,192,48310,1,8,0:0:0:0:
256,192,48410,1,0,0:0:0:0:
256,192,48510,1,8,0:0:0:0:
256,192,48610,1,8,0:0:0:0:
256,192,48710,1,8,0:0:0:0:
256,192,48810,1,0,0:0:0:0:
256,192,48910,1,8,0:0:0:0:
256,192,49010,1,8,0:0:0:0:
256,192,49110,1,0,0:0:0:0:
256,192,49210,1,8,0:0:0:0:
256,192,49310,1,8,0:0:0:0:
256,192,49410,1,0,0:0:0:0:
256,192,49510,1,8,0:0:0:0:
256,192,49611,1,0,0:0:0:0:
256,192,49710,1,8,0:0:0:0:
256,192,49810,1,8,0:0:0:0:
256,192,49910,1,8,0:0:0:0:
256,192,50010,1,0,0:0:0:0:
256,192,50110,1,8,0:0:0:0:
256,192,50210,1,8,0:0:0:0:
256,192,50310,1,8,0:0:0:0:
256,192,50410,1,0,0:0:0:0:
256,192,50510,1,8,0:0:0:0:
256,192,50610,1,8,0:0:0:0:
256,192,50710,1,0,0:0:0:0:
256,192,50810,1,8,0:0:0:0:
256,192,50910,1,8,0:0:0:0:
256,192,51010,1,0,0:0:0:0:
256,192,51110,1,8,0:0:0:0:
256,192,51211,1,0,0:0:0:0:
256,192,51310,1,8,0:0:0:0:
256,192,51410,1,8,0:0:0:0:
256,192,51510,1,8,0:0:0:0:
256,192,51610,1,0,0:0:0:0:
256,192,51710,1,8,0:0:0:0:
256,192,51810,1,8,0:0:0:0:
256,192,51910,1,8,0:0:0:0:
256,192,52010,1,0,0:0:0:0:
256,192,52110,1,8,0:0:0:0:
256,192,52210,1,8,0:0:0:0:
256,192,52310,1,0,0:0:0:0:
256,192,52410,1,8,0:0:0:0:
256,192,52510,1,8,0:0:0:0:
256,192,52610,1,0,0:0:0:0:
256,192,52710,1,8,0:0:0:0:
256,192,52811,1,0,0:0:0:0:
256,192,52910,1,8,0:0:0:0:
256,192,53010,1,8,0:0:0:0:
256,192,53110,1,8,0:0:0:0:
256,192,53210,1,0,0:0:0:0:
256,192,53310,1,8,0:0:0:0:
256,192,53410,1,8,0:0:0:0:
256,192,53510,1,8,0:0:0:0:
256,192,53610,1,0,0:0:0:0:
192,160,54010,1,8,0:0:0:0:
256,160,54410,1,4,0:0:0:0:
288,128,54610,1,8,0:0:0:0:
288,128,54810,1,0,0:0:0:0:
288,128,54910,1,8,0:0:0:0:
320,160,55010,1,8,0:0:0:0:
288,128,55210,1,0,0:0:0:0:
288,128,55310,1,0,0:0:0:0:
256,192,55410,1,8,0:0:0:0:
256,192,55510,1,0,0:0:0:0:
288,128,55610,1,8,0:0:0:0:
288,160,55676,1,8,0:0:0:0:
288,160,55743,1,0,0:0:0:0:
288,160,55810,1,8,0:0:0:0:
288,96,55876,1,0,0:0:0:0:
288,160,55943,1,0,0:0:0:0:
288,96,56010,1,8,0:0:0:0:
320,160,56110,1,8,0:0:0:0:
288,128,56210,1,0,0:0:0:0:
288,128,56310,1,0,0:0:0:0:
288,128,56410,1,8,0:0:0:0:
288,128,56510,1,0,0:0:0:0:
288,128,56610,1,8,0:0:0:0:
320,128,56710,1,8,0:0:0:0:
320,160,56810,1,0,0:0:0:0:
288,160,57010,1,8,0:0:0:0:
288,160,57110,1,0,0:0:0:0:
320,128,57210,1,8,0:0:0:0:
320,128,57310,1,8,0:0:0:0:
320,128,57410,1,0,0:0:0:0:
320,128,57610,1,0,0:0:0:0:
256,128,57710,1,8,0:0:0:0:
256,128,57810,1,0,0:0:0:0:
320,128,58010,1,8,0:0:0:0:
256,128,58110,1,0,0:0:0:0:
320,128,58210,1,0,0:0:0:0:
320,128,58410,1,8,0:0:0:0:
288,128,58510,1,8,0:0:0:0:
192,192,58610,1,0,0:0:0:0:
256,192,58710,1,8,0:0:0:0:
256,160,58810,1,0,0:0:0:0:
256,128,58876,1,0,0:0:0:0:
288,128,58943,1,8,0:0:0:0:
288,128,59010,1,0,0:0:0:0:
288,128,59076,1,8,0:0:0:0:
288,128,59143,1,8,0:0:0:0:
288,128,59210,1,0,0:0:0:0:
320,128,59310,1,0,0:0:0:0:
320,128,59410,1,8,0:0:0:0:
320,128,59510,1,8,0:0:0:0:
320,128,59610,1,0,0:0:0:0:
320,128,59710,1,8,0:0:0:0:
320,128,59810,1,0,0:0:0:0:
320,128,59910,1,0,0:0:0:0:
320,128,60010,1,8,0:0:0:0:
320,192,60210,1,0,0:0:0:0:
320,192,60410,1,8,0:0:0:0:
288,192,60510,1,8,0:0:0:0:
320,192,60610,1,0,0:0:0:0:
320,192,60810,1,12,0:0:0:0:
256,192,61110,1,0,0:0:0:0:
256,192,61210,1,8,0:0:0:0:
256,192,61410,1,0,0:0:0:0:
256,192,61610,1,8,0:0:0:0:
288,192,61710,1,0,0:0:0:0:
256,192,61810,1,0,0:0:0:0:
256,192,61910,1,8,0:0:0:0:
288,192,62010,1,0,0:0:0:0:
256,192,62110,1,0,0:0:0:0:
288,192,62210,1,8,0:0:0:0:
320,224,62310,1,0,0:0:0:0:
256,192,62410,1,8,0:0:0:0:
288,192,62510,1,8,0:0:0:0:
288,192,62610,1,0,0:0:0:0:
288,192,62710,1,8,0:0:0:0:
256,192,62810,1,8,0:0:0:0:
288,192,62910,1,0,0:0:0:0:
288,192,63010,1,8,0:0:0:0:
288,160,63110,1,0,0:0:0:0:
288,160,63210,1,8,0:0:0:0:
288,192,63410,1,0,0:0:0:0:
288,192,63610,1,8,0:0:0:0:
256,160,63710,1,8,0:0:0:0:
288,192,63810,1,8,0:0:0:0:
288,192,64010,1,0,0:0:0:0:
288,160,64310,1,8,0:0:0:0:
288,160,64410,1,0,0:0:0:0:
288,160,64610,1,8,0:0:0:0:
288,160,64810,1,0,0:0:0:0:
320,160,64910,1,8,0:0:0:0:
320,160,65010,1,8,0:0:0:0:
320,160,65110,1,0,0:0:0:0:
320,160,65210,1,8,0:0:0:0:
320,160,65310,1,8,0:0:0:0:
320,160,65410,1,0,0:0:0:0:
320,192,65510,1,8,0:0:0:0:
320,160,65610,1,0,0:0:0:0:
320,160,65710,1,0,0:0:0:0:
320,160,65810,1,8,0:0:0:0:
288,160,65910,1,0,0:0:0:0:
288,160,66010,1,0,0:0:0:0:
288,160,66110,1,8,0:0:0:0:
288,160,66210,1,0,0:0:0:0:
288,160,66310,1,8,0:0:0:0:
288,160,66410,1,0,0:0:0:0:
320,160,66610,1,0,0:0:0:0:
320,160,66810,1,8,0:0:0:0:
288,128,67010,1,0,0:0:0:0:
288,192,67210,1,8,0:0:0:0:
320,192,67410,1,8,0:0:0:0:
288,192,67510,1,8,0:0:0:0:
288,160,67710,1,8,0:0:0:0:
288,96,67810,1,0,0:0:0:0:
288,128,68010,1,0,0:0:0:0:
288,128,68110,1,8,0:0:0:0:
288,128,68310,1,8,0:0:0:0:
288,128,68410,1,0,0:0:0:0:
320,128,68476,1,0,0:0:0:0:
320,128,68543,1,8,0:0:0:0:
320,128,68610,1,0,0:0:0:0:
320,128,68676,1,8,0:0:0:0:
256,192,68743,1,8,0:0:0:0:
256,192,68810,1,0,0:0:0:0:
256,192,68876,1,0,0:0:0:0:
256,192,68943,1,0,0:0:0:0:
256,192,69010,1,8,0:0:0:0:
256,160,69110,1,0,0:0:0:0:
256,160,69210,1,8,0:0:0:0:
256,160,69410,1,0,0:0:0:0:
256,160,69610,1,8,0:0:0:0:
256,192,70010,1,8,0:0:0:0:
256,192,70060,1,8,0:0:0:0:
256,192,70210,1,0,0:0:0:0:
256,192,70410,1,8,0:0:0:0:
288,192,70610,1,0,0:0:0:0:
288,192,70710,1,0,0:0:0:0:
288,192,70910,1,0,0:0:0:0:
288,192,71010,1,8,0:0:0:0:
288,192,71210,1,8,0:0:0:0:
288,192,71310,1,0,0:0:0:0:
288,192,71510,1,0,0:0:0:0:
256,192,71610,1,8,0:0:0:0:
256,192,71676,1,8,0:0:0:0:
256,192,71743,1,0,0:0:0:0:
256,192,71810,1,8,0:0:0:0:
256,192,71876,1,0,0:0:0:0:
288,160,71943,1,0,0:0:0:0:
288,160,72010,1,8,0:0:0:0:
288,160,72076,1,8,0:0:0:0:
288,192,72143,1,8,0:0:0:0:
288,192,72210,1,0,0:0:0:0:
288,192,72310,1,8,0:0:0:0:
288,192,72410,1,0,0:0:0:0:
288,192,72610,1,8,0:0:0:0:
288,192,72810,1,8,0:0:0:0:
320,160,73010,1,0,0:0:0:0:
320,160,73210,1,8,0:0:0:0:
256,160,76810,5,8,0:0:0:0:
256,160,76910,1,8,0:0:0:0:
256,160,77010,1,8,0:0:0:0:
224,160,77210,1,8,0:0:0:0:
256,160,77410,1,8,0:0:0:0:
256,160,77610,1,8,0:0:0:0:
256,160,77710,1,8,0:0:0:0:
256,160,77810,1,8,0:0:0:0:
256,160,77910,1,8,0:0:0:0:
256,160,78010,1,8,0:0:0:0:
256,160,78110,1,8,0:0:0:0:
256,160,78210,1,8,0:0:0:0:
256,160,78310,1,8,0:0:0:0:
224,192,78410,1,0,0:0:0:0:
256,128,78610,1,8,0:0:0:0:
256,128,78810,1,0,0:0:0:0:
256,160,79010,1,0,0:0:0:0:
256,128,79210,1,0,0:0:0:0:
288,192,79610,1,8,0:0:0:0:
224,192,80010,1,4,0:0:0:0:
224,192,80410,1,4,0:0:0:0:
256,192,80810,1,4,0:0:0:0:
256,192,81110,1,4,0:0:0:0:
256,192,81410,1,4,0:0:0:0:
256,192,81610,1,4,0:0:0:0:
288,192,82010,1,8,0:0:0:0:
288,192,82110,1,8,0:0:0:0:
288,192,82210,1,8,0:0:0:0:
288,192,82310,1,8,0:0:0:0:
288,192,82410,1,4,0:0:0:0:
288,192,82710,1,4,0:0:0:0:
288,192,83010,1,4,0:0:0:0:
288,192,83210,1,12,0:0:0:0:
288,192,83610,1,12,0:0:0:0:
288,192,84010,1,12,0:0:0:0:
288,192,84310,1,12,0:0:0:0:
288,192,84610,1,0,0:0:0:0:
288,192,84660,1,0,0:0:0:0:
288,192,84710,1,0,0:0:0:0:
320,192,84760,1,0,0:0:0:0:
288,192,84810,1,8,0:0:0:0:
288,192,85110,1,0,0:0:0:0:
288,192,85160,1,0,0:0:0:0:
320,192,85210,1,8,0:0:0:0:
288,192,85510,1,0,0:0:0:0:
288,192,85560,1,0,0:0:0:0:
320,192,85610,1,8,0:0:0:0:
288,128,85710,1,0,0:0:0:0:
288,128,85810,1,0,0:0:0:0:
288,128,85910,1,0,0:0:0:0:
288,160,86010,1,8,0:0:0:0:
256,160,86410,1,12,0:0:0:0:
256,192,86610,1,0,0:0:0:0:
256,192,86810,1,8,0:0:0:0:
288,192,86910,1,0,0:0:0:0:
256,192,87010,1,8,0:0:0:0:
288,192,87210,1,0,0:0:0:0:
288,192,87310,1,8,0:0:0:0:
288,192,87410,1,8,0:0:0:0:
288,192,87510,1,0,0:0:0:0:
288,192,87610,1,8,0:0:0:0:
256,160,87676,1,0,0:0:0:0:
288,192,87743,1,0,0:0:0:0:
288,160,87810,1,8,0:0:0:0:
288,160,87876,1,0,0:0:0:0:
288,160,87943,1,0,0:0:0:0:
256,160,88010,1,8,0:0:0:0:
288,128,88110,1,8,0:0:0:0:
288,128,88210,1,0,0:0:0:0:
288,128,88310,1,8,0:0:0:0:
288,128,88410,1,0,0:0:0:0:
256,160,88510,1,0,0:0:0:0:
256,160,88610,1,8,0:0:0:0:
288,128,88710,1,0,0:0:0:0:
288,128,88810,1,8,0:0:0:0:
256,192,89010,1,0,0:0:0:0:
256,192,89110,1,8,0:0:0:0:
256,160,89210,1,0,0:0:0:0:
256,160,89310,1,0,0:0:0:0:
256,160,89410,1,8,0:0:0:0:
288,160,89610,1,0,0:0:0:0:
288,160,89710,1,0,0:0:0:0:
288,160,89810,1,8,0:0:0:0:
288,160,90010,1,0,0:0:0:0:
288,160,90110,1,8,0:0:0:0:
288,160,90210,1,0,0:0:0:0:
288,160,90410,1,8,0:0:0:0:
288,160,90510,1,0,0:0:0:0:
288,160,90610,1,0,0:0:0:0:
288,160,90710,1,8,0:0:0:0:
288,160,90810,1,0,0:0:0:0:
288,160,90876,1,8,0:0:0:0:
288,128,90943,1,8,0:0:0:0:
288,160,91010,1,0,0:0:0:0:
288,128,91076,1,8,0:0:0:0:
288,128,91143,1,8,0:0:0:0:
288,128,91210,1,0,0:0:0:0:
288,160,91310,1,0,0:0:0:0:
288,160,91410,1,8,0:0:0:0:
288,160,91510,1,0,0:0:0:0:
288,160,91610,1,8,0:0:0:0:
288,128,91710,1,8,0:0:0:0:
288,128,91810,1,0,0:0:0:0:
288,128,91910,1,8,0:0:0:0:
288,128,92010,1,0,0:0:0:0:
224,192,92210,1,0,0:0:0:0:
224,192,92410,1,8,0:0:0:0:
320,160,92510,1,8,0:0:0:0:
224,160,92610,1,0,0:0:0:0:
224,160,92810,1,12,0:0:0:0:
256,160,93110,1,0,0:0:0:0:
256,160,93210,1,8,0:0:0:0:
256,160,93410,1,0,0:0:0:0:
256,160,93610,1,8,0:0:0:0:
256,128,93710,1,8,0:0:0:0:
256,160,93810,1,0,0:0:0:0:
256,160,93910,1,8,0:0:0:0:
256,160,94010,1,0,0:0:0:0:
256,160,94110,1,0,0:0:0:0:
256,160,94210,1,8,0:0:0:0:
256,128,94310,1,0,0:0:0:0:
256,160,94410,1,8,0:0:0:0:
256,160,94510,1,0,0:0:0:0:
256,160,94610,1,0,0:0:0:0:
256,128,94710,1,8,0:0:0:0:
288,160,94810,1,8,0:0:0:0:
256,160,94910,1,0,0:0:0:0:
288,160,95010,1,8,0:0:0:0:
288,128,95110,1,0,0:0:0:0:
288,128,95210,1,8,0:0:0:0:
288,128,95410,1,0,0:0:0:0:
288,128,95610,1,8,0:0:0:0:
288,128,95710,1,8,0:0:0:0:
288,128,95810,1,8,0:0:0:0:
288,128,96010,1,0,0:0:0:0:
288,128,96310,1,8,0:0:0:0:
288,128,96410,1,0,0:0:0:0:
192,160,96610,1,8,0:0:0:0:
224,160,96810,1,0,0:0:0:0:
256,128,96910,1,0,0:0:0:0:
256,128,97010,1,8,0:0:0:0:
256,128,97110,1,0,0:0:0:0:
256,128,97210,1,8,0:0:0:0:
224,128,97310,1,8,0:0:0:0:
256,128,97410,1,0,0:0:0:0:
224,128,97510,1,8,0:0:0:0:
224,128,97610,1,0,0:0:0:0:
256,128,97710,1,8,0:0:0:0:
256,128,97810,1,8,0:0:0:0:
256,128,97910,1,0,0:0:0:0:
256,128,98010,1,0,0:0:0:0:
256,128,98110,1,8,0:0:0:0:
256,128,98210,1,0,0:0:0:0:
256,128,98310,1,8,0:0:0:0:
256,128,98410,1,0,0:0:0:0:
256,128,98510,1,0,0:0:0:0:
256,128,98610,1,0,0:0:0:0:
256,128,98710,1,0,0:0:0:0:
256,128,98810,1,8,0:0:0:0:
256,128,98910,1,8,0:0:0:0:
256,128,99010,1,8,0:0:0:0:
256,128,99110,1,8,0:0:0:0:
256,128,99210,1,0,0:0:0:0:
256,160,99410,1,8,0:0:0:0:
256,128,99510,1,8,0:0:0:0:
256,160,99610,1,0,0:0:0:0:
256,160,99810,1,0,0:0:0:0:
256,160,99910,1,0,0:0:0:0:
256,160,100010,1,8,0:0:0:0:
256,160,100110,1,0,0:0:0:0:
288,160,100210,1,8,0:0:0:0:
256,160,100310,1,8,0:0:0:0:
256,128,100410,1,0,0:0:0:0:
256,128,100610,1,8,0:0:0:0:
288,160,100710,1,0,0:0:0:0:
288,160,100810,1,8,0:0:0:0:
288,160,101010,1,0,0:0:0:0:
288,160,101110,1,0,0:0:0:0:
288,160,101210,1,8,0:0:0:0:
288,160,101410,1,8,0:0:0:0:
288,160,101510,1,8,0:0:0:0:
288,160,101610,1,0,0:0:0:0:
288,160,101710,1,8,0:0:0:0:
288,160,101810,1,0,0:0:0:0:
256,160,101910,1,0,0:0:0:0:
256,160,102010,1,8,0:0:0:0:
256,160,102210,1,0,0:0:0:0:
256,160,102310,1,8,0:0:0:0:
256,160,102410,1,8,0:0:0:0:
256,160,102610,1,0,0:0:0:0:
256,160,102710,1,0,0:0:0:0:
256,160,102810,1,0,0:0:0:0:
256,160,103010,1,8,0:0:0:0:
256,160,103110,1,0,0:0:0:0:
256,160,103210,1,8,0:0:0:0:
256,160,103310,1,8,0:0:0:0:
256,160,103410,1,0,0:0:0:0:
256,160,103510,1,0,0:0:0:0:
256,160,103610,1,8,0:0:0:0:
256,160,103810,1,8,0:0:0:0:
256,160,103910,1,0,0:0:0:0:
256,160,104010,1,0,0:0:0:0:
256,160,104210,1,8,0:0:0:0:
288,160,104310,1,8,0:0:0:0:
288,160,104410,1,8,0:0:0:0:
288,160,104610,1,0,0:0:0:0:
288,160,104710,1,8,0:0:0:0:
288,160,104810,1,0,0:0:0:0:
288,160,104910,1,0,0:0:0:0:
288,160,105010,1,8,0:0:0:0:
288,160,105110,1,8,0:0:0:0:
288,160,105210,1,0,0:0:0:0:
256,96,105410,1,8,0:0:0:0:
256,96,105510,1,0,0:0:0:0:
256,96,105610,1,8,0:0:0:0:
256,128,105810,1,8,0:0:0:0:
256,128,105910,1,8,0:0:0:0:
224,128,106010,1,0,0:0:0:0:
224,160,106210,1,0,0:0:0:0:
224,160,106310,1,0,0:0:0:0:
224,160,106410,1,8,0:0:0:0:
224,160,106510,1,8,0:0:0:0:
224,160,106610,1,0,0:0:0:0:
224,160,106710,1,0,0:0:0:0:
224,160,106810,1,8,0:0:0:0:
256,128,107010,1,0,0:0:0:0:
256,128,107110,1,8,0:0:0:0:
