70210,-101.26582,4,1,0,60,0,0
70410,-102.5641,4,1,0,60,0,0
70610,-103.8961,4,1,0,60,0,0
70710,-104.575165,4,1,0,60,0,0
70910,-105.96026,4,1,0,60,0,0
71010,-106.666664,4,1,0,60,0,0
71210,-108.10811,4,1,0,60,0,0
71310,-108.84354,4,1,0,60,0,0
71510,-110.344826,4,1,0,60,0,0
71610,-111.111115,4,1,0,60,0,0
71676,-111.62271,4,1,0,60,0,0
71743,-112.14691,4,1,0,60,0,0
71810,-112.676056,4,1,0,60,0,0
71876,-113.2022,4,1,0,60,0,0
71943,-113.74138,4,1,0,60,0,0
72010,-114.28571,4,1,0,60,0,0
72076,-114.827034,4,1,0,60,0,0
72143,-115.381836,4,1,0,60,0,0
72210,-115.942024,4,1,0,60,0,0
72310,-116.78832,4,1,0,60,0,0
72410,-117.64706,4,1,0,60,0,0
72610,-119.40299,4,1,0,60,0,0
72810,-121.21212,4,1,0,60,0,0
73010,-123.07692,4,1,0,60,0,0
73210,-125,4,1,0,60,0,0
76810,-100,4,1,0,60,0,0
76910,-93.74999,4,1,0,60,0,0
77010,-88.2353,4,1,0,60,0,0
77210,-78.94737,4,1,0,60,0,0
77410,-71.42857,4,1,0,60,0,0
77610,-65.21739,4,1,0,60,0,0
77710,-62.5,4,1,0,60,0,0
77810,-60,4,1,0,60,0,0
77910,-57.692307,4,1,0,60,0,0
78010,-55.555557,4,1,0,60,0,0
78110,-53.57143,4,1,0,60,0,0
78210,-51.72414,4,1,0,60,0,0
78310,-50,4,1,0,60,0,0
78410,-100,4,1,0,60,0,0
78610,-102.564102564103,4,1,0,60,0,0
78810,-105.263157894737,4,1,0,60,0,0
79010,-108.108108108108,4,1,0,60,0,0
79210,-111.111111111111,4,1,0,60,0,0
79610,-45.4545454545455,4,1,0,60,0,0
80010,-166.666666666667,4,1,0,60,0,1
81110,-166.666666666667,4,1,0,60,0,0
81610,-166.666666666667,4,1,0,60,0,1
82010,-142.85715,4,1,0,60,0,1
82110,-148.14815,4,1,0,60,0,1
82210,-153.84615,4,1,0,60,0,1
82310,-159.99998,4,1,0,60,0,1
82410,-166.66666,4,1,0,60,0,1
82710,-166.666666666667,4,1,0,60,0,0
83210,-166.666666666667,4,1,0,60,0,1
84310,-166.666666666667,4,1,0,60,0,0
84610,-178.571428571429,4,1,0,60,0,0
84660,-175.438596491228,4,1,0,60,0,0
84710,-172.413793103448,4,1,0,60,0,0
84760,-169.491525423729,4,1,0,60,0,0
84810,-166.66666,4,1,0,90,0,1
85110,-172.413793103448,4,1,0,90,0,1
85160,-169.491525423729,4,1,0,90,0,1
85210,-166.666666666667,4,1,0,90,0,1
85510,-172.413793103448,4,1,0,90,0,1
85560,-169.491525423729,4,1,0,90,0,1
85610,-166.666666666667,4,1,0,90,0,1
85710,-161.290322580645,4,1,0,90,0,1
85810,-156.25,4,1,0,90,0,1
85910,-151.515151515152,4,1,0,90,0,1
86010,-50.5050505050505,4,1,0,90,0,0
86410,-66.6666666666667,4,1,0,90,0,1
92810,-55.5555555555556,4,1,0,90,0,0
99310,-83.3333333333333,4,1,0,60,0,0
112010,-66.6666666666667,4,1,0,70,0,1
124210,-66.666664,4,1,0,70,0,0
124310,-63.291138,4,1,0,70,0,0
124410,-60.24096,4,1,0,70,0,0
124510,-57.471264,4,1,0,70,0,0
124610,-54.945053,4,1,0,70,0,0
124710,-52.63158,4,1,0,70,0,0
