256,192,908070,1,0,1:0:0:0:
256,192,908195,1,8,1:0:0:0:
256,192,908257,1,8,1:0:0:0:
256,192,908320,1,0,1:0:0:0:
256,192,908445,1,0,1:0:0:0:
256,192,908570,1,8,1:0:0:0:
256,192,908695,1,0,1:0:0:0:
256,192,908820,1,8,1:0:0:0:
256,192,908945,1,8,1:0:0:0:
256,192,909007,1,8,1:0:0:0:
256,192,909070,1,0,1:0:0:0:
256,192,909195,1,0,1:0:0:0:
256,192,909320,1,8,1:0:0:0:
256,192,909445,1,8,1:0:0:0:
256,192,909507,1,8,1:0:0:0:
256,192,909570,1,0,1:0:0:0:
256,192,909695,1,0,1:0:0:0:
256,192,909820,1,8,1:0:0:0:
256,192,909945,1,8,1:0:0:0:
256,192,910007,1,8,1:0:0:0:
256,192,910070,1,0,1:0:0:0:
256,192,910195,1,0,1:0:0:0:
256,192,910320,1,8,1:0:0:0:
256,192,910445,1,0,1:0:0:0:
256,192,910507,1,0,1:0:0:0:
256,192,910570,1,8,1:0:0:0:
256,192,910695,1,0,1:0:0:0:
256,192,910820,1,8,1:0:0:0:
256,192,910945,1,8,1:0:0:0:
256,192,911007,1,8,1:0:0:0:
256,192,911070,1,0,1:0:0:0:
256,192,911195,1,0,1:0:0:0:
256,192,911257,1,0,1:0:0:0:
256,192,911320,1,8,1:0:0:0:
256,192,911445,1,0,1:0:0:0:
256,192,911570,1,8,1:0:0:0:
256,192,911632,1,0,1:0:0:0:
256,192,911695,1,0,1:0:0:0:
256,192,911757,1,0,1:0:0:0:
256,192,911820,1,8,1:0:0:0:
256,192,911945,1,0,1:0:0:0:
256,192,912070,1,0,1:0:0:0:
256,192,912195,1,0,1:0:0:0:
256,192,912257,1,0,1:0:0:0:
256,192,912320,1,8,1:0:0:0:
256,192,912445,1,0,1:0:0:0:
256,192,912570,1,8,1:0:0:0:
256,192,912695,1,8,1:0:0:0:
256,192,912757,1,8,1:0:0:0:
256,192,912820,1,8,1:0:0:0:
256,192,912945,1,8,1:0:0:0:
256,192,913070,1,0,1:0:0:0:
256,192,913320,1,0,1:0:0:0:
256,192,913445,1,0,1:0:0:0:
256,192,913507,1,0,1:0:0:0:
256,192,913570,1,8,1:0:0:0:
256,192,913695,1,0,1:0:0:0:
256,192,913820,1,8,1:0:0:0:
256,192,913882,1,8,1:0:0:0:
256,192,913945,1,8,1:0:0:0:
256,192,914070,1,0,1:0:0:0:
256,192,914195,1,0,1:0:0:0:
256,192,914320,1,8,1:0:0:0:
256,192,914382,1,0,1:0:0:0:
256,192,914445,1,8,1:0:0:0:
256,192,914570,1,0,1:0:0:0:
256,192,914695,1,0,1:0:0:0:
256,192,914820,1,8,1:0:0:0:
256,192,914945,1,0,1:0:0:0:
256,192,915070,1,8,1:0:0:0:
256,192,915132,1,8,1:0:0:0:
256,192,915195,1,0,1:0:0:0:
256,192,915320,1,8,1:0:0:0:
256,192,915445,1,0,1:0:0:0:
256,192,915570,1,8,1:0:0:0:
256,192,915632,1,8,1:0:0:0:
256,192,915695,1,0,1:0:0:0:
256,192,915820,1,8,1:0:0:0:
256,192,915945,1,0,1:0:0:0:
256,192,916070,1,8,1:0:0:0:
256,192,916132,1,8,1:0:0:0:
256,192,916195,1,8,1:0:0:0:
256,192,916320,1,0,1:0:0:0:
256,192,916445,1,0,1:0:0:0:
256,192,916570,1,8,1:0:0:0:
256,192,916632,1,0,1:0:0:0:
256,192,916695,1,8,1:0:0:0:
256,192,916820,1,0,1:0:0:0:
256,192,916945,1,8,1:0:0:0:
256,192,917070,1,0,1:0:0:0:
256,192,917195,1,0,1:0:0:0:
256,192,917257,1,0,1:0:0:0:
256,192,917320,1,8,1:0:0:0:
256,192,917445,1,0,1:0:0:0:
256,192,917570,1,8,1:0:0:0:
256,192,917632,1,8,1:0:0:0:
256,192,917695,1,0,1:0:0:0:
256,192,917820,1,8,1:0:0:0:
256,192,917945,1,0,1:0:0:0:
256,192,918070,1,0,1:0:0:0:
256,192,918195,1,0,1:0:0:0:
256,192,918257,1,0,1:0:0:0:
256,192,918320,1,8,1:0:0:0:
256,192,918445,1,0,1:0:0:0:
256,192,918570,1,8,1:0:0:0:
256,192,918632,1,0,1:0:0:0:
256,192,918695,1,8,1:0:0:0:
256,192,918757,1,8,1:0:0:0:
256,192,918820,1,0,1:0:0:0:
256,192,918945,1,8,1:0:0:0:
256,192,919070,1,0,1:0:0:0:
256,192,919195,1,0,1:0:0:0:
256,192,919257,1,0,1:0:0:0:
256,192,919320,1,8,1:0:0:0:
256,192,919445,1,0,1:0:0:0:
256,192,919570,1,8,1:0:0:0:
256,192,919632,1,0,1:0:0:0:
256,192,919695,1,0,1:0:0:0:
256,192,919820,1,8,1:0:0:0:
256,192,919945,1,8,1:0:0:0:
256,192,920007,1,8,1:0:0:0:
256,192,920070,1,0,1:0:0:0:
256,192,920195,1,0,1:0:0:0:
256,192,920257,1,0,1:0:0:0:
256,192,920320,1,8,1:0:0:0:
256,192,920445,1,0,1:0:0:0:
256,192,920570,1,8,1:0:0:0:
256,192,920695,1,0,1:0:0:0:
256,192,920820,1,8,1:0:0:0:
256,192,920945,1,8,1:0:0:0:
256,192,921070,1,0,1:0:0:0:
256,192,921195,1,0,1:0:0:0:
256,192,921257,1,0,1:0:0:0:
256,192,921320,1,8,1:0:0:0:
256,192,921445,1,0,1:0:0:0:
256,192,921570,1,8,1:0:0:0:
256,192,921632,1,8,1:0:0:0:
256,192,921695,1,0,1:0:0:0:
256,192,921757,1,0,1:0:0:0:
256,192,921820,1,8,1:0:0:0:
256,192,921945,1,8,1:0:0:0:
256,192,922070,1,0,1:0:0:0:
256,192,922195,1,0,1:0:0:0:
256,192,922257,1,0,1:0:0:0:
256,192,922320,1,8,1:0:0:0:
256,192,922445,1,0,1:0:0:0:
256,192,922570,1,8,1:0:0:0:
256,192,922632,1,0,1:0:0:0:
256,192,922695,1,0,1:0:0:0:
256,192,922757,1,0,1:0:0:0:
256,192,922820,1,8,1:0:0:0:
256,192,922945,1,8,1:0:0:0:
256,192,923070,1,0,1:0:0:0:
256,192,923195,1,0,1:0:0:0:
256,192,923257,1,0,1:0:0:0:
256,192,923320,1,8,1:0:0:0:
256,192,923445,1,0,1:0:0:0:
256,192,923570,1,8,1:0:0:0:
256,192,923695,1,0,1:0:0:0:
256,192,923757,1,0,1:0:0:0:
256,192,923820,1,0,1:0:0:0:
256,192,923945,1,8,1:0:0:0:
256,192,924070,1,0,1:0:0:0:
256,192,924195,1,0,1:0:0:0:
256,192,924257,1,0,1:0:0:0:
256,192,924320,1,8,1:0:0:0:
256,192,924445,1,0,1:0:0:0:
256,192,924570,1,8,1:0:0:0:
256,192,924632,1,8,1:0:0:0:
256,192,924695,1,0,1:0:0:0:
256,192,924757,1,0,1:0:0:0:
256,192,924820,1,8,1:0:0:0:
256,192,924945,1,8,1:0:0:0:
256,192,925070,1,0,1:0:0:0:
256,192,925195,1,0,1:0:0:0:
256,192,925257,1,0,1:0:0:0:
256,192,925320,1,8,1:0:0:0:
256,192,925445,1,8,1:0:0:0:
256,192,925570,1,0,1:0:0:0:
256,192,925632,1,0,1:0:0:0:
256,192,925695,1,0,1:0:0:0:
256,192,925820,1,8,1:0:0:0:
256,192,925945,1,0,1:0:0:0:
256,192,926070,1,8,1:0:0:0:
256,192,926195,1,0,1:0:0:0:
256,192,926257,1,0,1:0:0:0:
256,192,926320,1,8,1:0:0:0:
256,192,926445,1,8,1:0:0:0:
256,192,926570,1,0,1:0:0:0:
256,192,926695,1,0,1:0:0:0:
256,192,926820,1,8,1:0:0:0:
256,192,926882,1,0,1:0:0:0:
256,192,926945,1,8,1:0:0:0:
256,192,927007,1,8,1:0:0:0:
256,192,927070,1,0,1:0:0:0:
256,192,927195,1,0,1:0:0:0:
256,192,927257,1,0,1:0:0:0:
256,192,927320,1,8,1:0:0:0:
256,192,927445,1,0,1:0:0:0:
256,192,927570,1,8,1:0:0:0:
256,192,927632,1,8,1:0:0:0:
256,192,927695,1,0,1:0:0:0:
256,192,927757,1,0,1:0:0:0:
256,192,927820,1,8,1:0:0:0:
256,192,927882,1,0,1:0:0:0:
256,192,927945,1,0,1:0:0:0:
256,192,928007,1,0,1:0:0:0:
256,192,928070,1,8,1:0:0:0:
256,192,928570,1,8,1:0:0:0:
256,192,928695,1,0,1:0:0:0:
256,192,928820,1,8,1:0:0:0:
256,192,928945,1,8,1:0:0:0:
256,192,929070,1,4,1:0:0:0:
256,192,929195,1,0,1:0:0:0:
256,192,929257,1,0,1:0:0:0:
256,192,929320,1,8,1:0:0:0:
256,192,929445,1,0,1:0:0:0:
256,192,929570,1,8,1:0:0:0:
256,192,929632,1,8,1:0:0:0:
256,192,929695,1,0,1:0:0:0:
256,192,929820,1,8,1:0:0:0:
256,192,929945,1,0,1:0:0:0:
256,192,930007,1,0,1:0:0:0:
256,192,930070,1,8,1:0:0:0:
256,192,930195,1,0,1:0:0:0:
256,192,930320,1,8,1:0:0:0:
256,192,930445,1,8,1:0:0:0:
256,192,930570,1,0,1:0:0:0:
256,192,930695,1,8,1:0:0:0:
256,192,930757,1,0,1:0:0:0:
256,192,930820,1,8,1:0:0:0:
256,192,930945,1,0,1:0:0:0:
256,192,931070,1,8,1:0:0:0:
256,192,931195,1,0,1:0:0:0:
256,192,931257,1,0,1:0:0:0:
256,192,931320,1,8,1:0:0:0:
256,192,931445,1,8,1:0:0:0:
256,192,931570,1,0,1:0:0:0:
256,192,931632,1,0,1:0:0:0:
256,192,931695,1,8,1:0:0:0:
256,192,931757,1,0,1:0:0:0:
256,192,931820,1,0,1:0:0:0:
256,192,931945,1,8,1:0:0:0:
256,192,932007,1,8,1:0:0:0:
256,192,932070,1,0,1:0:0:0:
256,192,932195,1,0,1:0:0:0:
256,192,932320,1,8,1:0:0:0:
256,192,932445,1,0,1:0:0:0:
256,192,932507,1,0,1:0:0:0:
256,192,932570,1,8,1:0:0:0:
256,192,932695,1,0,1:0:0:0:
256,192,932820,1,8,1:0:0:0:
256,192,932882,1,8,1:0:0:0:
256,192,932945,1,8,1:0:0:0:
256,192,933007,1,8,1:0:0:0:
256,192,933070,1,0,1:0:0:0:
256,192,933195,1,0,1:0:0:0:
256,192,933257,1,0,1:0:0:0:
256,192,933320,1,8,1:0:0:0:
256,192,933445,1,0,1:0:0:0:
256,192,933570,1,8,1:0:0:0:
256,192,933695,1,0,1:0:0:0:
256,192,933820,1,8,1:0:0:0:
256,192,933882,1,0,1:0:0:0:
256,192,933945,1,8,1:0:0:0:
256,192,934007,1,8,1:0:0:0:
256,192,934070,1,0,1:0:0:0:
256,192,934195,1,0,1:0:0:0:
256,192,934257,1,0,1:0:0:0:
256,192,934320,1,8,1:0:0:0:
256,192,934445,1,8,1:0:0:0:
256,192,934570,1,0,1:0:0:0:
256,192,934695,1,0,1:0:0:0:
256,192,934757,1,0,1:0:0:0:
256,192,934820,1,8,1:0:0:0:
256,192,934945,1,0,1:0:0:0:
256,192,935070,1,8,1:0:0:0:
256,192,935195,1,0,1:0:0:0:
256,192,935320,1,8,1:0:0:0:
256,192,935382,1,8,1:0:0:0:
256,192,935445,1,0,1:0:0:0:
256,192,935570,1,8,1:0:0:0:
256,192,935695,1,0,1:0:0:0:
256,192,935757,1,0,1:0:0:0:
256,192,935820,1,8,1:0:0:0:
256,192,935945,1,0,1:0:0:0:
256,192,936070,1,8,1:0:0:0:
256,192,936195,1,0,1:0:0:0:
256,192,936257,1,0,1:0:0:0:
256,192,936320,1,8,1:0:0:0:
256,192,936445,1,8,1:0:0:0:
256,192,936570,1,0,1:0:0:0:
256,192,936632,1,0,1:0:0:0:
256,192,936695,1,8,1:0:0:0:
256,192,936757,1,0,1:0:0:0:
256,192,936820,1,8,1:0:0:0:
256,192,936882,1,8,1:0:0:0:
256,192,936945,1,0,1:0:0:0:
256,192,937007,1,0,1:0:0:0:
256,192,937070,1,8,1:0:0:0:
256,192,937195,1,0,1:0:0:0:
256,192,937320,1,8,1:0:0:0:
256,192,937382,1,8,1:0:0:0:
256,192,937445,1,0,1:0:0:0:
256,192,937570,1,8,1:0:0:0:
256,192,937695,1,0,1:0:0:0:
256,192,937820,1,8,1:0:0:0:
256,192,937945,1,0,1:0:0:0:
256,192,938007,1,0,1:0:0:0:
256,192,938070,1,8,1:0:0:0:
256,192,938132,1,0,1:0:0:0:
256,192,938195,1,0,1:0:0:0:
256,192,938257,1,0,1:0:0:0:
256,192,938320,1,8,1:0:0:0:
256,192,938445,1,8,1:0:0:0:
256,192,938570,1,0,1:0:0:0:
256,192,938632,1,0,1:0:0:0:
256,192,938695,1,8,1:0:0:0:
256,192,938757,1,0,1:0:0:0:
256,192,938820,1,8,1:0:0:0:
256,192,938945,1,0,1:0:0:0:
256,192,939070,1,8,1:0:0:0:
256,192,939195,1,0,1:0:0:0:
256,192,939257,1,0,1:0:0:0:
256,192,939320,1,8,1:0:0:0:
256,192,939445,1,0,1:0:0:0:
256,192,939570,1,8,1:0:0:0:
256,192,939632,1,0,1:0:0:0:
256,192,939695,1,0,1:0:0:0:
256,192,939820,1,8,1:0:0:0:
256,192,939945,1,8,1:0:0:0:
256,192,940007,1,8,1:0:0:0:
256,192,940070,1,0,1:0:0:0:
256,192,940195,1,0,1:0:0:0:
256,192,940257,1,0,1:0:0:0:
256,192,940320,1,8,1:0:0:0:
256,192,940445,1,0,1:0:0:0:
256,192,940507,1,0,1:0:0:0:
256,192,940570,1,8,1:0:0:0:
256,192,940695,1,0,1:0:0:0:
256,192,940820,1,8,1:0:0:0:
256,192,940882,1,0,1:0:0:0:
256,192,940945,1,8,1:0:0:0:
256,192,941070,1,4,1:0:0:0:
256,192,941195,1,0,1:0:0:0:
256,192,941257,1,0,1:0:0:0:
256,192,941320,1,8,1:0:0:0:
256,192,941445,1,0,1:0:0:0:
256,192,941570,1,8,1:0:0:0:
256,192,941820,1,0,1:0:0:0:
256,192,941945,1,0,1:0:0:0:
256,192,942070,1,12,1:0:0:0:
256,192,942195,1,0,1:0:0:0:
256,192,942320,1,8,1:0:0:0:
256,192,942445,1,8,1:0:0:0:
256,192,942695,1,8,1:0:0:0:
256,192,943070,1,0,1:0:0:0:
256,192,943320,1,0,1:0:0:0:
256,192,943570,1,8,1:0:0:0:
256,192,943820,1,0,1:0:0:0:
256,192,944070,1,8,1:0:0:0:
256,192,944320,1,0,1:0:0:0:
256,192,944445,1,0,1:0:0:0:
256,192,944570,1,8,1:0:0:0:
256,192,944820,1,8,1:0:0:0:
256,192,945070,1,0,1:0:0:0:
256,192,945320,1,0,1:0:0:0:
256,192,945570,1,8,1:0:0:0:
256,192,945945,1,0,1:0:0:0:
256,192,946070,1,12,1:0:0:0:
256,192,946570,1,8,1:0:0:0:
256,192,946653,1,8,1:0:0:0:
256,192,946736,1,0,1:0:0:0:
256,192,946820,1,8,1:0:0:0:
256,192,946903,1,0,1:0:0:0:
256,192,946986,1,0,1:0:0:0:
256,192,947070,1,8,1:0:0:0:
256,192,947153,1,8,1:0:0:0:
256,192,947236,1,8,1:0:0:0:
256,192,947320,1,0,1:0:0:0:
256,192,947403,1,0,1:0:0:0:
256,192,947486,1,0,1:0:0:0:
256,192,947570,1,8,1:0:0:0:
256,192,947653,1,8,1:0:0:0:
256,192,947736,1,0,1:0:0:0:
256,192,947820,1,8,1:0:0:0:
256,192,947903,1,8,1:0:0:0:
256,192,947986,1,0,1:0:0:0:
256,192,948070,1,8,1:0:0:0:
256,192,948153,1,0,1:0:0:0:
256,192,948236,1,0,1:0:0:0:
256,192,948320,1,8,1:0:0:0:
256,192,948403,1,0,1:0:0:0:
256,192,948486,1,0,1:0:0:0:
256,192,948570,1,8,1:0:0:0:
256,192,948653,1,8,1:0:0:0:
256,192,948736,1,0,1:0:0:0:
256,192,948820,1,0,1:0:0:0:
256,192,948903,1,0,1:0:0:0:
256,192,948986,1,0,1:0:0:0:
256,192,949070,1,8,1:0:0:0:
256,192,949195,1,0,1:0:0:0:
256,192,949257,1,0,1:0:0:0:
256,192,949320,1,8,1:0:0:0:
256,192,949445,1,8,1:0:0:0:
256,192,949632,1,0,1:0:0:0:
256,192,949695,1,0,1:0:0:0:
256,192,949820,1,8,1:0:0:0:
256,192,949945,1,0,1:0:0:0:
256,192,950070,1,8,1:0:0:0:
256,192,950132,1,0,1:0:0:0:
256,192,950195,1,0,1:0:0:0:
256,192,950257,1,0,1:0:0:0:
256,192,950320,1,8,1:0:0:0:
256,192,950445,1,8,1:0:0:0:
256,192,950570,1,0,1:0:0:0:
256,192,950632,1,0,1:0:0:0:
256,192,950695,1,0,1:0:0:0:
256,192,950820,1,8,1:0:0:0:
256,192,951007,1,0,1:0:0:0:
256,192,951070,1,8,1:0:0:0:
256,192,951195,1,0,1:0:0:0:
256,192,951257,1,0,1:0:0:0:
256,192,951320,1,8,1:0:0:0:
256,192,951445,1,0,1:0:0:0:
256,192,951570,1,8,1:0:0:0:
256,192,951632,1,0,1:0:0:0:
256,192,951695,1,8,1:0:0:0:
256,192,951757,1,8,1:0:0:0:
256,192,951820,1,0,1:0:0:0:
256,192,951945,1,0,1:0:0:0:
256,192,952070,1,8,1:0:0:0:
256,192,952195,1,0,1:0:0:0:
256,192,952257,1,0,1:0:0:0:
256,192,952320,1,8,1:0:0:0:
256,192,952382,1,0,1:0:0:0:
256,192,952445,1,8,1:0:0:0:
256,192,952507,1,8,1:0:0:0:
256,192,952570,1,0,1:0:0:0:
256,192,952695,1,0,1:0:0:0:
256,192,952757,1,0,1:0:0:0:
256,192,952820,1,8,1:0:0:0:
256,192,952945,1,0,1:0:0:0:
256,192,953070,1,8,1:0:0:0:
256,192,953153,1,8,1:0:0:0:
256,192,953236,1,8,1:0:0:0:
256,192,953320,1,0,1:0:0:0:
256,192,953403,1,0,1:0:0:0:
256,192,953486,1,0,1:0:0:0:
256,192,953570,1,8,1:0:0:0:
256,192,953653,1,8,1:0:0:0:
256,192,953736,1,0,1:0:0:0:
256,192,953820,1,8,1:0:0:0:
256,192,953903,1,0,1:0:0:0:
256,192,953986,1,0,1:0:0:0:
256,192,954070,1,12,1:0:0:0:
256,192,954570,1,0,1:0:0:0:
256,192,954695,1,8,1:0:0:0:
256,192,954820,1,8,1:0:0:0:
256,192,955070,1,0,1:0:0:0:
256,192,955195,1,0,1:0:0:0:
256,192,955320,1,8,1:0:0:0:
256,192,955445,1,0,1:0:0:0:
256,192,955570,1,8,1:0:0:0:
256,192,955820,1,8,1:0:0:0:
256,192,956070,1,0,1:0:0:0:
256,192,956195,1,8,1:0:0:0:
256,192,956257,1,8,1:0:0:0:
256,192,956320,1,0,1:0:0:0:
256,192,956445,1,0,1:0:0:0:
256,192,956570,1,8,1:0:0:0:
256,192,956695,1,0,1:0:0:0:
