1022632,-128.170894526035,8,1,0,80,0,0
1022695,-127.320954907162,8,1,0,80,0,0
1022757,-126.482213438735,8,1,0,80,0,0
1022820,-125.65445026178,8,1,0,80,0,0
1022882,-124.837451235371,8,1,0,80,0,0
1022945,-124.031007751938,8,1,0,80,0,0
1023007,-123.234916559692,8,1,0,80,0,0
1023070,-122.448979591837,8,1,0,80,0,0
1023132,-121.673003802281,8,1,0,80,0,0
1023195,-120.906801007557,8,1,0,80,0,0
1023257,-120.150187734668,8,1,0,80,0,0
1023320,-119.402985074627,8,1,0,80,0,0
1023382,-118.665018541409,8,1,0,80,0,0
1023445,-117.936117936118,8,1,0,80,0,0
1023507,-117.216117216117,8,1,0,80,0,0
1023570,-116.504854368932,8,1,0,80,0,0
1023632,-115.802171290712,8,1,0,80,0,0
1023695,-115.107913669065,8,1,0,80,0,0
1023757,-114.421930870083,8,1,0,80,0,0
1023820,-113.744075829384,8,1,0,80,0,0
1023882,-113.074204946996,8,1,0,80,0,0
1023945,-112.412177985948,8,1,0,80,0,0
1024007,-111.757857974389,8,1,0,80,0,0
1024070,-111.111111111111,8,1,0,80,0,0
1039070,250,4,1,0,80,1,0
1039070,-111.111111111111,4,1,0,80,0,0
1039132,-110.344827586207,4,1,0,80,0,0
1039195,-109.58904109589,4,1,0,80,0,0
1039257,-108.843537414966,4,1,0,80,0,0
1039320,-108.108108108108,4,1,0,80,0,0
1039382,-107.38255033557,4,1,0,80,0,0
1039445,-106.666666666667,4,1,0,80,0,0
1039507,-105.960264900662,4,1,0,80,0,0
1039570,-105.263157894737,4,1,0,80,0,0
1039632,-104.575163398693,4,1,0,80,0,0
1039695,-103.896103896104,4,1,0,80,0,0
1039757,-103.225806451613,4,1,0,80,0,0
1039820,-102.564102564103,4,1,0,80,0,0
1039882,-101.910828025478,4,1,0,80,0,0
1039945,-101.26582278481,4,1,0,80,0,0
1040007,-100.62893081761,4,1,0,80,0,0
1040070,-100,4,1,0,80,0,0
1040570,-100,4,1,0,50,0,0
1040695,-98.7654320987654,4,1,0,50,0,0
1040820,-97.5609756097561,4,1,0,50,0,0
1040945,-96.3855421686747,4,1,0,50,0,0
1041070,-95.2380952380952,4,1,0,100,0,1
1053070,-100,4,1,0,80,0,0
1055570,-97.5609756097561,4,1,0,80,0,0
1056070,-95.2380952380952,4,1,0,80,0,0
1056570,-93.0232558139535,4,1,0,80,0,0
1057070,-90.9090909090909,4,1,0,80,0,1
1062070,267.857142857142,4,1,0,80,1,0
1062070,-84.8484848176308,4,1,0,80,0,0
1062337,280.373831775701,4,1,0,80,1,8
1062337,-85.3269537350781,4,1,0,80,0,8
1062617,288.461538461539,4,1,0,80,1,8
1062617,-87.5420875656679,4,1,0,80,0,8
1062905,333.333333333333,4,1,0,80,1,8
1062905,-80.2139037218679,4,1,0,80,0,8
1063570,250,4,1,0,80,1,0
1066695,-98.159509202454,4,1,0,80,0,0
1066820,-96.3855421686747,4,1,0,80,0,0
1066945,-94.6745562130178,4,1,0,80,0,0
1067070,-93.0232558139535,4,1,0,80,0,0
1067195,-91.4285714285714,4,1,0,80,0,0
1067320,-89.8876404494382,4,1,0,80,0,0
1067445,-88.3977900552486,4,1,0,80,0,0
1067570,-86.9565217391304,4,1,0,80,0,1
1068570,-86.9565217391304,4,1,0,80,0,0
1074503,342.857142857143,4,2,0,100,1,8
1075874,342.857142857143,4,2,0,100,1,0
1318376,309.278350515464,4,2,0,100,1,8
1319613,309.278350515464,4,2,0,100,1,0
1427241,309.278350515464,4,2,0,100,1,8
1428169,309.278350515464,4,2,0,100,1,0
1640279,451.127819548872,4,2,0,70,1,8
1642083,451.127819548872,4,1,0,70,1,0
1849169,294.117647058824,4,2,0,100,1,8
1850345,294.117647058824,4,2,0,60,1,0
